unique-id;" ""year""";importing-country;exporting-country;CML-category;num-licenses-imported;val-licenses-imported;val-arms-imported;total-eu-licenses-refusals-imported;criteria-numbers-imported
57507;2012;Croatia;Austria;ML3;13;288798;175970;;
57508;2012;Croatia;Austria;ML1;26;455618;77908;;
57509;2012;Croatia;Austria;ML18;1;3186;3186;;
57510;2012;Croatia;Austria;Total;40;747602;257064;;
57511;2012;Croatia;Slovenia;ML2;1;3524;3524;;
57512;2012;Croatia;Slovenia;Total;1;16274;55268;;
57513;2012;Croatia;Slovenia;ML18;;12750;51744;;
57514;2012;Croatia;Hungary;ML3;1;20000;1400;;
57515;2012;Croatia;Hungary;ML1;2;70000;;;
57516;2012;Croatia;Hungary;Total;5;165524;11937;;
57517;2012;Croatia;Hungary;ML4;1;25524;10537;;
57518;2012;Croatia;Hungary;ML13;1;50000;;;
57519;2012;Guinea-Bissau;Portugal;ML1;3;;;;
57520;2012;Guinea-Bissau;Portugal;Total;3;;;;
57521;2012;Guinea-Bissau;France;Total;;;191238;;
57522;2012;Guinea-Bissau;Germany;ML3;1;5600;;;
57523;2012;Guinea-Bissau;Germany;Total;1;5600;;;
57524;2012;Guinea-Bissau;Spain;ML1;1;700;;;
57525;2012;Guinea-Bissau;Spain;Total;1;700;;;
57526;2012;Switzerland;Italy;ML2;1;81340;;;
57527;2012;Switzerland;Italy;ML3;2;28975;;;
57528;2012;Switzerland;Italy;Total;7;2542286;407295;;
57529;2012;Switzerland;Italy;ML6;1;1243;;;
57530;2012;Switzerland;Italy;ML5;3;2430728;;;
57531;2012;Switzerland;Czech Republic;ML14;6;170843;198054;;
57532;2012;Switzerland;Czech Republic;ML15;2;14338;6898;;
57533;2012;Switzerland;Czech Republic;ML17;1;3691;3691;;
57534;2012;Switzerland;Czech Republic;ML10;1;15392;15069;;
57535;2012;Switzerland;Czech Republic;ML3;2;679077;118809;;
57536;2012;Switzerland;Czech Republic;ML1;6;3347;23896;;
57537;2012;Switzerland;Czech Republic;ML6;;;17279;;
57538;2012;Switzerland;Czech Republic;ML7;1;58585;29800;;
57539;2012;Switzerland;Czech Republic;ML5;;;12802;;
57540;2012;Switzerland;Czech Republic;Total;19;945273;426298;;
57541;2012;Switzerland;Luxembourg;ML1;5;43391;26514;;
57542;2012;Switzerland;Luxembourg;Total;5;43391;26514;;
57543;2012;Switzerland;France;ML15;10;3058846;;;
57544;2012;Switzerland;France;ML17;1;1263;;;
57545;2012;Switzerland;France;ML10;9;770212;;;
57546;2012;Switzerland;France;ML11;17;7230633;;;
57547;2012;Switzerland;France;ML13;4;13810802;;;
57548;2012;Switzerland;France;ML21;2;2628976;;;
57549;2012;Switzerland;France;ML22;28;6022157;;;
57550;2012;Switzerland;France;ML2;6;1156847;;;
57551;2012;Switzerland;France;ML3;9;771904;;;
57552;2012;Switzerland;France;ML1;12;1476724;;;
57553;2012;Switzerland;France;ML7;2;2673;;;
57554;2012;Switzerland;France;ML4;4;43912;;;
57555;2012;Switzerland;France;ML5;3;156614;;;
57556;2012;Switzerland;France;ML8;3;107902;;;
57557;2012;Switzerland;France;Total;110;37239463;13464978;;
57558;2012;Switzerland;Slovakia;ML17;1;52300;52300;;
57559;2012;Switzerland;Slovakia;Total;1;52300;52300;;
57560;2012;Switzerland;Germany;ML14;31;4637671;;;
57561;2012;Switzerland;Germany;ML15;21;508692;;;
57562;2012;Switzerland;Germany;ML16;64;9001226;;;
57563;2012;Switzerland;Germany;ML17;22;4102193;;;
57564;2012;Switzerland;Germany;ML10;43;1326737;;;
57565;2012;Switzerland;Germany;ML11;21;80978882;;;
57566;2012;Switzerland;Germany;ML21;27;3857352;;;
57567;2012;Switzerland;Germany;ML18;74;461722;;;
57568;2012;Switzerland;Germany;ML22;46;1207717;;;
57569;2012;Switzerland;Germany;ML2;25;1590566;;;
57570;2012;Switzerland;Germany;ML3;191;11964797;;;
57571;2012;Switzerland;Germany;ML1;1835;7116649;;;
57572;2012;Switzerland;Germany;ML6;361;20350455;;;
57573;2012;Switzerland;Germany;ML7;2;706;;;
57574;2012;Switzerland;Germany;ML4;11;879694;;;
57575;2012;Switzerland;Germany;ML5;27;1755020;;;
57576;2012;Switzerland;Germany;ML8;27;131623;;;
57577;2012;Switzerland;Germany;ML9;9;12357;;;
57578;2012;Switzerland;Germany;Total;2837;149884059;;;
57579;2012;Switzerland;Belgium;ML10;10;855175;;;
57580;2012;Switzerland;Belgium;ML11;1;100000;;;
57581;2012;Switzerland;Belgium;ML18;1;337590;;;
57582;2012;Switzerland;Belgium;ML22;1;;;;
57583;2012;Switzerland;Belgium;ML3;2;308040;;;
57584;2012;Switzerland;Belgium;ML1;20;2384183;;;
57585;2012;Switzerland;Belgium;ML6;3;3133013;;;
57586;2012;Switzerland;Belgium;ML7;14;1523450;;;
57587;2012;Switzerland;Belgium;Total;52;8641451;;;
57588;2012;Switzerland;Spain;ML10;4;;47000;;
57589;2012;Switzerland;Spain;ML11;3;;;;
57590;2012;Switzerland;Spain;ML21;3;;520;;
57591;2012;Switzerland;Spain;ML2;;;452402;;
57592;2012;Switzerland;Spain;ML3;1;15550;114320;;
57593;2012;Switzerland;Spain;ML1;3;;4220;;
57594;2012;Switzerland;Spain;ML6;1;140465;198204;;
57595;2012;Switzerland;Spain;ML4;1;20200;20200;;
57596;2012;Switzerland;Spain;Total;16;176215;836866;;
57597;2012;Switzerland;Netherlands;ML14;1;63670;9041;;
57598;2012;Switzerland;Netherlands;ML10;5;310502;84643;;
57599;2012;Switzerland;Netherlands;ML2;1;421333;598254;;
57600;2012;Switzerland;Netherlands;ML3;10;118945;47721;;
57601;2012;Switzerland;Netherlands;ML1;5;68100;58700;;
57602;2012;Switzerland;Netherlands;ML6;15;2542200;2282426;;
57603;2012;Switzerland;Netherlands;ML5;;;571423;;
57604;2012;Switzerland;Netherlands;Total;37;3524750;3652208;;
57605;2012;Switzerland;Denmark;ML6;1;159080;;;
57606;2012;Switzerland;Denmark;Total;20;2136951;;;
57607;2012;Switzerland;Denmark;ML10;1;2350;;;
57608;2012;Switzerland;Denmark;ML13;18;1975521;;;
57609;2012;Switzerland;Poland;Total;5;6252047;;;
57610;2012;Switzerland;Poland;ML6;4;394275;;;
57611;2012;Switzerland;Poland;ML13;1;5857772;;;
57612;2012;Switzerland;Finland;Total;2;16034;1052532;;
57613;2012;Switzerland;Finland;ML3;;;58618;;
57614;2012;Switzerland;Finland;ML1;2;16034;37332;;
57615;2012;Switzerland;Finland;ML10;;;944402;;
57616;2012;Switzerland;Finland;ML13;;;12180;;
57617;2012;Switzerland;Sweden;ML17;;;1310;;
57618;2012;Switzerland;Sweden;ML13;5;61905;62011;;
57619;2012;Switzerland;Sweden;ML3;3;215425;166437;;
57620;2012;Switzerland;Sweden;ML6;;;2734055;;
57621;2012;Switzerland;Sweden;ML7;2;38785;2126;;
57622;2012;Switzerland;Sweden;ML5;8;23434;1990425;;
57623;2012;Switzerland;Sweden;ML8;4;45316;27248;;
57624;2012;Switzerland;Sweden;Total;22;384865;4983612;;
57625;2012;Switzerland;Bulgaria;Total;6;491702;813731;;
57626;2012;Switzerland;Bulgaria;ML3;1;42810;;;
57627;2012;Switzerland;Bulgaria;ML1;1;39800;39800;;
57628;2012;Switzerland;Bulgaria;ML10;3;408442;773281;;
57629;2012;Switzerland;Bulgaria;ML5;1;650;650;;
57630;2012;Switzerland;Romania;ML3;1;1575846;1997139;;
57631;2012;Switzerland;Romania;ML6;1;70247;70247;;
57632;2012;Switzerland;Romania;ML1;2;81835;3635;;
57633;2012;Switzerland;Romania;ML10;3;231674;6726;;
57634;2012;Switzerland;Romania;Total;7;1959602;2077747;;
57635;2012;Switzerland;United Kingdom;ML14;2;87096;;;
57636;2012;Switzerland;United Kingdom;ML17;1;3697;;;
57637;2012;Switzerland;United Kingdom;ML10;65;29364897;;;
57638;2012;Switzerland;United Kingdom;ML11;7;713862;;;
57639;2012;Switzerland;United Kingdom;ML13;7;61245;;;
57640;2012;Switzerland;United Kingdom;ML21;2;3108;;;
57641;2012;Switzerland;United Kingdom;ML22;2;;;;
57642;2012;Switzerland;United Kingdom;ML2;3;42628;;;
57643;2012;Switzerland;United Kingdom;ML3;3;109788;;;
57644;2012;Switzerland;United Kingdom;ML1;31;1706732;;;
57645;2012;Switzerland;United Kingdom;ML6;8;90081;;;
57646;2012;Switzerland;United Kingdom;ML7;5;36325;;;
57647;2012;Switzerland;United Kingdom;ML5;5;1443904;;;
57648;2012;Switzerland;United Kingdom;ML9;7;38997;;;
57649;2012;Switzerland;United Kingdom;Total;148;33702360;;;
57650;2012;Switzerland;Austria;ML14;11;1792015;1486937;;
57651;2012;Switzerland;Austria;ML17;2;108700;;;
57652;2012;Switzerland;Austria;ML13;5;148808;148808;;
57653;2012;Switzerland;Austria;ML18;15;83864;108740;;
57654;2012;Switzerland;Austria;ML2;;;54000;;
57655;2012;Switzerland;Austria;ML3;11;3007760;2989926;;
57656;2012;Switzerland;Austria;ML1;39;1754317;933470;;
57657;2012;Switzerland;Austria;ML6;30;5767878;2501800;;
57658;2012;Switzerland;Austria;ML5;5;1871047;386047;;
57659;2012;Switzerland;Austria;Total;118;14534389;8609728;;
57660;2012;Switzerland;Slovenia;ML3;2;137905;23815;;
57661;2012;Switzerland;Slovenia;ML16;;1560000;263506;;
57662;2012;Switzerland;Slovenia;Total;3;1777861;367277;;
57663;2012;Switzerland;Slovenia;ML5;1;79956;79956;;
57664;2012;Switzerland;Greece;ML17;2;4320;;;
57665;2012;Switzerland;Greece;ML4;3;12649;;;
57666;2012;Switzerland;Greece;Total;5;16969;;;
57667;2012;Switzerland;Hungary;ML3;9;1606800;484791;;
57668;2012;Switzerland;Hungary;Total;24;4276610;963810;;
57669;2012;Switzerland;Hungary;ML6;7;69810;30950;;
57670;2012;Switzerland;Hungary;ML7;1;100000;;;
57671;2012;Switzerland;Hungary;ML4;7;2500000;448069;;
57672;2012;Seychelles;Malta;ML3;1;700;700;;
57673;2012;Seychelles;Malta;ML1;1;5000;5000;;
57674;2012;Seychelles;Malta;Total;2;5700;5700;;
57675;2012;Seychelles;United Kingdom;ML3;4;63952;;;
57676;2012;Seychelles;United Kingdom;ML1;5;100062;;;
57677;2012;Seychelles;United Kingdom;Total;11;462166;;;
57678;2012;Seychelles;United Kingdom;ML13;2;298152;;;
57679;2012;Seychelles;Germany;ML1;1;15000;;;
57680;2012;Seychelles;Germany;Total;1;15000;;;
57681;2012;Seychelles;Spain;ML15;1;;;;
57682;2012;Seychelles;Spain;ML1;3;66360;12080;;
57683;2012;Seychelles;Spain;Total;5;66360;12080;;
57684;2012;Seychelles;Spain;ML3;1;;;;
57685;2012;Portugal;Italy;ML2;1;0;;;
57686;2012;Portugal;Italy;ML6;1;65000;;;
57687;2012;Portugal;Italy;Total;6;361979;4328102;;
57688;2012;Portugal;Italy;ML10;2;106433;;;
57689;2012;Portugal;Italy;ML11;2;190546;;;
57690;2012;Portugal;Czech Republic;ML3;1;49250;47482;;
57691;2012;Portugal;Czech Republic;Total;1;49250;47482;;
57692;2012;Portugal;Malta;ML1;1;600;600;;
57693;2012;Portugal;Malta;Total;1;600;600;;
57694;2012;Portugal;France;ML15;7;2141107;;;
57695;2012;Portugal;France;ML17;2;1580;;;
57696;2012;Portugal;France;ML10;11;1267430;;;
57697;2012;Portugal;France;ML11;3;17823;;;
57698;2012;Portugal;France;ML13;1;114593;;;
57699;2012;Portugal;France;ML21;2;47527;;;
57700;2012;Portugal;France;ML22;3;314869;;;
57701;2012;Portugal;France;ML1;1;9719;;;
57702;2012;Portugal;France;ML6;5;287588;;;
57703;2012;Portugal;France;Total;35;4202237;2028926;;
57704;2012;Portugal;Germany;ML15;1;5390;;;
57705;2012;Portugal;Germany;ML17;2;110439;;;
57706;2012;Portugal;Germany;ML10;5;1644400;;;
57707;2012;Portugal;Germany;ML11;8;3734824;;;
57708;2012;Portugal;Germany;ML21;1;150;;;
57709;2012;Portugal;Germany;ML18;2;5820;;;
57710;2012;Portugal;Germany;ML22;1;;;;
57711;2012;Portugal;Germany;ML2;2;84396;;;
57712;2012;Portugal;Germany;ML3;1;400;;;
57713;2012;Portugal;Germany;ML1;1;48750;;;
57714;2012;Portugal;Germany;ML6;14;1684269;;;
57715;2012;Portugal;Germany;ML4;1;5540;;;
57716;2012;Portugal;Germany;ML5;1;988;;;
57717;2012;Portugal;Germany;ML9;4;19785;;;
57718;2012;Portugal;Germany;Total;44;7345151;;;
57719;2012;Portugal;Belgium;ML1;2;3706;;;
57720;2012;Portugal;Belgium;Total;2;3706;;;
57721;2012;Portugal;Spain;ML3;;;3893;;
57722;2012;Portugal;Spain;ML1;17;23710;24472;;
57723;2012;Portugal;Spain;ML10;1;;;;
57724;2012;Portugal;Spain;Total;18;23710;28365;;
57725;2012;Portugal;Netherlands;ML14;1;500000;;;
57726;2012;Portugal;Netherlands;ML3;1;458;2918;;
57727;2012;Portugal;Netherlands;ML1;1;400;400;;
57728;2012;Portugal;Netherlands;ML10;1;25857;;;
57729;2012;Portugal;Netherlands;Total;4;526715;3318;;
57730;2012;Portugal;Denmark;ML21;1;;;;
57731;2012;Portugal;Denmark;Total;4;420771;;;
57732;2012;Portugal;Denmark;ML10;3;420771;;;
57733;2012;Portugal;Poland;Total;3;28033;;;
57734;2012;Portugal;Poland;ML13;3;28033;;;
57735;2012;Portugal;Finland;ML1;1;71640;;;
57736;2012;Portugal;Finland;Total;3;564177;;;
57737;2012;Portugal;Finland;ML7;1;178950;;;
57738;2012;Portugal;Finland;ML13;1;313587;;;
57739;2012;Portugal;Sweden;ML3;1;998698;86564;;
57740;2012;Portugal;Sweden;ML17;1;;665;;
57741;2012;Portugal;Sweden;ML1;1;216;1961;;
57742;2012;Portugal;Sweden;Total;4;998914;89190;;
57743;2012;Portugal;Sweden;ML13;1;;;;
57744;2012;Portugal;Bulgaria;Total;;;33000;;
57745;2012;Portugal;Bulgaria;ML4;;;33000;;
57746;2012;Portugal;United Kingdom;ML15;1;2126;;;
57747;2012;Portugal;United Kingdom;ML16;2;6174;;;
57748;2012;Portugal;United Kingdom;ML10;11;314243;;;
57749;2012;Portugal;United Kingdom;ML13;2;855691;;;
57750;2012;Portugal;United Kingdom;ML18;1;19;;;
57751;2012;Portugal;United Kingdom;ML1;12;3090633;;;
57752;2012;Portugal;United Kingdom;ML6;1;24860;;;
57753;2012;Portugal;United Kingdom;ML4;1;77843;;;
57754;2012;Portugal;United Kingdom;Total;31;4371589;;;
57755;2012;Portugal;Austria;Total;7;337749590;;;
57756;2012;Portugal;Austria;ML6;7;337749590;;;
57757;2012;Estonia;Czech Republic;ML3;1;;;;
57758;2012;Estonia;Czech Republic;ML1;;;11368;;
57759;2012;Estonia;Czech Republic;ML10;3;216660;69408;;
57760;2012;Estonia;Czech Republic;ML11;;;46074;;
57761;2012;Estonia;Czech Republic;Total;4;216660;126850;;
57762;2012;Estonia;Lithuania;Total;2;112864;112864;;
57763;2012;Estonia;Lithuania;ML10;1;39000;39000;;
57764;2012;Estonia;Lithuania;ML13;1;73864;73864;;
57765;2012;Estonia;France;ML15;3;3972500;;;
57766;2012;Estonia;France;ML11;1;1000838;;;
57767;2012;Estonia;France;ML12;1;19701;;;
57768;2012;Estonia;France;ML21;1;1501257;;;
57769;2012;Estonia;France;ML22;2;688243;;;
57770;2012;Estonia;France;ML4;1;15063;;;
57771;2012;Estonia;France;ML5;3;20666452;;;
57772;2012;Estonia;France;Total;12;27864054;13137115;;
57773;2012;Estonia;Germany;ML17;1;11244;;;
57774;2012;Estonia;Germany;ML11;1;150000;;;
57775;2012;Estonia;Germany;ML3;3;2480;;;
57776;2012;Estonia;Germany;ML6;4;1025518;;;
57777;2012;Estonia;Germany;ML5;2;71851;;;
57778;2012;Estonia;Germany;Total;11;1261093;;;
57779;2012;Estonia;Spain;ML2;3;2369442;2369442;;
57780;2012;Estonia;Spain;ML1;1;2000;6600;;
57781;2012;Estonia;Spain;ML10;1;;;;
57782;2012;Estonia;Spain;Total;5;2371442;2376042;;
57783;2012;Estonia;Netherlands;Total;;;1560000;;
57784;2012;Estonia;Netherlands;ML6;;;1560000;;
57785;2012;Estonia;Denmark;Total;2;290000;;;
57786;2012;Estonia;Denmark;ML21;1;145000;;;
57787;2012;Estonia;Denmark;ML22;1;145000;;;
57788;2012;Estonia;Poland;Total;6;80758;;;
57789;2012;Estonia;Poland;ML13;6;80758;;;
57790;2012;Estonia;Finland;ML10;1;365900;;;
57791;2012;Estonia;Finland;ML13;2;480000;;;
57792;2012;Estonia;Finland;ML21;1;276000;;;
57793;2012;Estonia;Finland;ML6;1;1170500;;;
57794;2012;Estonia;Finland;ML7;1;1546;;;
57795;2012;Estonia;Finland;ML4;2;19430;;;
57796;2012;Estonia;Finland;ML8;2;296725;;;
57797;2012;Estonia;Finland;Total;10;2610101;;;
57798;2012;Estonia;Sweden;ML3;;;23526;;
57799;2012;Estonia;Sweden;ML5;4;50379;12767;;
57800;2012;Estonia;Sweden;Total;5;50379;36293;;
57801;2012;Estonia;Sweden;ML13;1;;;;
57802;2012;Estonia;Latvia;ML3;3;58088;58088;;
57803;2012;Estonia;Latvia;ML1;7;23139;23139;;
57804;2012;Estonia;Latvia;Total;10;81227;81227;;
57805;2012;Estonia;Bulgaria;ML1;;;81400;;
57806;2012;Estonia;Bulgaria;ML4;;;57134;;
57807;2012;Estonia;Bulgaria;Total;;;138534;;
57808;2012;Estonia;Romania;ML1;1;8000;;;
57809;2012;Estonia;Romania;ML10;;;111379;;
57810;2012;Estonia;Romania;Total;1;8000;111379;;
57811;2012;Estonia;United Kingdom;ML15;3;227668;;;
57812;2012;Estonia;United Kingdom;Total;21;2432826;;;
57813;2012;Estonia;United Kingdom;ML11;2;29832;;;
57814;2012;Estonia;United Kingdom;ML22;1;373;;;
57815;2012;Estonia;United Kingdom;ML3;1;12430;;;
57816;2012;Estonia;United Kingdom;ML1;6;1759206;;;
57817;2012;Estonia;United Kingdom;ML6;5;231834;;;
57818;2012;Estonia;United Kingdom;ML4;1;33561;;;
57819;2012;Estonia;United Kingdom;ML5;1;136730;;;
57820;2012;Estonia;United Kingdom;ML9;1;1192;;;
57821;2012;Uruguay;Netherlands;Total;1;98000;98000;;
57822;2012;Uruguay;Netherlands;ML6;1;98000;98000;;
57823;2012;Uruguay;Italy;ML1;1;0;;;
57824;2012;Uruguay;Italy;Total;1;0;3350;;
57825;2012;Uruguay;Sweden;Total;1;;;;
57826;2012;Uruguay;Sweden;ML13;1;;;;
57827;2012;Uruguay;United Kingdom;ML6;1;2486000;;;
57828;2012;Uruguay;United Kingdom;Total;6;2565429;;;
57829;2012;Uruguay;United Kingdom;ML10;3;65195;;;
57830;2012;Uruguay;United Kingdom;ML11;1;2486;;;
57831;2012;Uruguay;United Kingdom;ML4;1;11748;;;
57832;2012;Uruguay;Austria;ML3;6;247835;142752;;
57833;2012;Uruguay;Austria;ML1;2;108000;51315;;
57834;2012;Uruguay;Austria;Total;8;355835;194067;;
57835;2012;Uruguay;Germany;ML3;1;277729;;;
57836;2012;Uruguay;Germany;ML1;3;15925;;;
57837;2012;Uruguay;Germany;Total;4;293654;;;
57838;2012;Uruguay;Slovenia;ML3;3;25800;25800;;
57839;2012;Uruguay;Slovenia;Total;3;25800;25800;;
57840;2012;Uruguay;Belgium;ML1;1;20948;;;
57841;2012;Uruguay;Belgium;Total;1;20948;;;
57842;2012;Uruguay;Spain;ML1;1;122500;600;;
57843;2012;Uruguay;Spain;ML10;2;;;;
57844;2012;Uruguay;Spain;Total;3;122500;600;;
57845;2012;Mexico;Italy;ML2;1;313137;;;
57846;2012;Mexico;Italy;ML6;3;2590647;;;
57847;2012;Mexico;Italy;ML1;4;4646070;;;
57848;2012;Mexico;Italy;ML10;1;77150;;;
57849;2012;Mexico;Italy;Total;9;7627004;113238115;;
57850;2012;Mexico;Czech Republic;Total;13;2194320;946772;;
57851;2012;Mexico;Czech Republic;ML1;9;2141153;778990;;
57852;2012;Mexico;Czech Republic;ML10;2;955;115564;;
57853;2012;Mexico;Czech Republic;ML13;2;52212;52218;;
57854;2012;Mexico;Lithuania;Total;1;998;998;;
57855;2012;Mexico;Lithuania;ML4;1;998;998;;
57856;2012;Mexico;France;ML15;4;2514278;;;
57857;2012;Mexico;France;ML16;3;293652;;;
57858;2012;Mexico;France;ML10;6;402948658;;;
57859;2012;Mexico;France;ML11;7;712434;;;
57860;2012;Mexico;France;ML13;4;252877;;;
57861;2012;Mexico;France;ML22;9;7505786;;;
57862;2012;Mexico;France;ML2;2;;;;
57863;2012;Mexico;France;ML1;2;;;;
57864;2012;Mexico;France;ML6;1;331683;;;
57865;2012;Mexico;France;ML5;3;924414;;;
57866;2012;Mexico;France;Total;41;415483782;206375847;;
57867;2012;Mexico;Germany;ML17;3;1144999;;;
57868;2012;Mexico;Germany;ML10;4;435095;;;
57869;2012;Mexico;Germany;ML11;3;1820625;;;
57870;2012;Mexico;Germany;ML13;3;2840080;;;
57871;2012;Mexico;Germany;ML22;3;250000;;;
57872;2012;Mexico;Germany;ML6;3;409100;;;
57873;2012;Mexico;Germany;ML7;1;178;;;
57874;2012;Mexico;Germany;ML5;2;91744;;;
57875;2012;Mexico;Germany;ML8;1;99;;;
57876;2012;Mexico;Germany;Total;23;6991920;;;
57877;2012;Mexico;Belgium;ML3;1;447446;;;
57878;2012;Mexico;Belgium;ML1;12;2853377;;;
57879;2012;Mexico;Belgium;Total;14;3312124;;;
57880;2012;Mexico;Belgium;ML5;1;11301;;;
57881;2012;Mexico;Spain;ML1;3;3700;;;
57882;2012;Mexico;Spain;ML10;1;;84726742;;
57883;2012;Mexico;Spain;ML11;1;;;;
57884;2012;Mexico;Spain;Total;5;3700;84726742;;
57885;2012;Mexico;Netherlands;ML15;2;164378;164378;;
57886;2012;Mexico;Netherlands;Total;6;594378;164378;;
57887;2012;Mexico;Netherlands;ML18;3;290000;;;
57888;2012;Mexico;Netherlands;ML22;1;140000;;;
57889;2012;Mexico;Poland;Total;1;50832;;;
57890;2012;Mexico;Poland;ML10;1;50832;;;
57891;2012;Mexico;Finland;Total;1;8850;8850;;
57892;2012;Mexico;Finland;ML10;1;8850;8850;;
57893;2012;Mexico;Sweden;Total;4;3401706;4391715;;
57894;2012;Mexico;Sweden;ML1;1;11140;7129;;
57895;2012;Mexico;Sweden;ML9;1;1340301;1384500;;
57896;2012;Mexico;Sweden;ML5;1;2050265;3000086;;
57897;2012;Mexico;Sweden;ML13;1;;;;
57898;2012;Mexico;Portugal;ML1;16;;;;
57899;2012;Mexico;Portugal;Total;16;;;;
57900;2012;Mexico;United Kingdom;ML15;1;71572;;;
57901;2012;Mexico;United Kingdom;Total;17;1172078;;;
57902;2012;Mexico;United Kingdom;ML10;7;111582;;;
57903;2012;Mexico;United Kingdom;ML11;4;411775;;;
57904;2012;Mexico;United Kingdom;ML13;1;128208;;;
57905;2012;Mexico;United Kingdom;ML18;1;5430;;;
57906;2012;Mexico;United Kingdom;ML3;1;105655;;;
57907;2012;Mexico;United Kingdom;ML1;1;332602;;;
57908;2012;Mexico;United Kingdom;ML9;1;5254;;;
57909;2012;Mexico;Austria;ML1;4;7503203;2712055;;
57910;2012;Mexico;Austria;Total;4;7503203;2712055;;
57911;2012;Uzbekistan;France;ML15;2;386024;;;
57912;2012;Uzbekistan;France;Total;11;10555000;;;
57913;2012;Uzbekistan;France;ML21;1;551463;;;
57914;2012;Uzbekistan;France;ML11;6;8294002;;;
57915;2012;Uzbekistan;France;ML22;2;1323511;;;
57916;2012;Uzbekistan;Germany;Total;1;290940;;;
57917;2012;Uzbekistan;Germany;ML6;1;290940;;;
57918;2012;Uzbekistan;Bulgaria;ML3;2;575743;;;
57919;2012;Uzbekistan;Bulgaria;ML8;1;170;;;
57920;2012;Uzbekistan;Bulgaria;ML1;1;96957;;;
57921;2012;Uzbekistan;Bulgaria;ML4;2;7456369;;;
57922;2012;Uzbekistan;Bulgaria;Total;6;8129240;;;
57923;2012;Tunisia;Italy;Total;;;474031;;
57924;2012;Tunisia;Czech Republic;ML3;1;121425;;;
57925;2012;Tunisia;Czech Republic;Total;3;1663007;1580365;;
57926;2012;Tunisia;Czech Republic;ML10;2;1541582;1580365;;
57927;2012;Tunisia;Lithuania;Total;1;;;;
57928;2012;Tunisia;Lithuania;ML13;1;;;;
57929;2012;Tunisia;France;ML15;2;75323;;;
57930;2012;Tunisia;France;ML10;1;103163;;;
57931;2012;Tunisia;France;ML11;5;347080;;;
57932;2012;Tunisia;France;ML13;2;207788;;;
57933;2012;Tunisia;France;ML22;2;4519;;;
57934;2012;Tunisia;France;ML2;1;1114;;;
57935;2012;Tunisia;France;ML3;1;463;;;
57936;2012;Tunisia;France;ML6;1;177804;;;
57937;2012;Tunisia;France;ML7;2;631;;;
57938;2012;Tunisia;France;ML4;3;274458;;;
57939;2012;Tunisia;France;Total;20;1192343;502099;;
57940;2012;Tunisia;Belgium;ML14;1;47226;;;
57941;2012;Tunisia;Belgium;Total;3;76851;;;
57942;2012;Tunisia;Belgium;ML6;2;29625;;;
57943;2012;Tunisia;Germany;ML6;6;546942;;;
57944;2012;Tunisia;Germany;Total;7;2081942;;;
57945;2012;Tunisia;Germany;ML10;1;1535000;;;
57946;2012;Tunisia;Spain;Total;1;;;;
57947;2012;Tunisia;Spain;ML10;1;;;;
57948;2012;Tunisia;Netherlands;Total;1;117580;;;
57949;2012;Tunisia;Netherlands;ML5;1;117580;;;
57950;2012;Tunisia;Sweden;Total;;;32164;;
57951;2012;Tunisia;Sweden;ML4;;;32164;;
57952;2012;Tunisia;United Kingdom;ML17;1;80795;;;
57953;2012;Tunisia;United Kingdom;ML10;2;1491969;;;
57954;2012;Tunisia;United Kingdom;ML4;2;14319;;;
57955;2012;Tunisia;United Kingdom;Total;5;1587083;;;
57956;2012;Tunisia;Austria;Total;2;597602;597602;;
57957;2012;Tunisia;Austria;ML6;1;132602;132602;;
57958;2012;Tunisia;Austria;ML5;1;465000;465000;;
57959;2012;Djibouti;Portugal;ML1;2;;;;
57960;2012;Djibouti;Portugal;Total;2;;;;
57961;2012;Djibouti;Malta;ML3;14;524150;449652;;
57962;2012;Djibouti;Malta;ML1;19;757198;543986;;
57963;2012;Djibouti;Malta;Total;36;2406348;1799138;;
57964;2012;Djibouti;Malta;ML13;3;1125000;805500;;
57965;2012;Djibouti;United Kingdom;Total;15;5037586;;;
57966;2012;Djibouti;United Kingdom;ML3;3;473583;;;
57967;2012;Djibouti;United Kingdom;ML1;5;3734842;;;
57968;2012;Djibouti;United Kingdom;ML6;1;304535;;;
57969;2012;Djibouti;United Kingdom;ML13;6;524626;;;
57970;2012;Djibouti;Italy;Total;1;4630;;;
57971;2012;Djibouti;Italy;ML4;1;4630;;;
57972;2012;Djibouti;France;Total;6;831528;1763400;;
57973;2012;Djibouti;France;ML9;1;;;;
57974;2012;Djibouti;France;ML6;3;757328;;;
57975;2012;Djibouti;France;ML4;1;74200;;;
57976;2012;Djibouti;France;ML22;1;;;;
57977;2012;Djibouti;Spain;Total;1;;;;
57978;2012;Djibouti;Spain;ML10;1;;;;
57979;2012;Spain;Italy;ML16;6;362644;;;
57980;2012;Spain;Italy;Total;107;114799315;78810052;;
57981;2012;Spain;Italy;ML10;46;60531038;;;
57982;2012;Spain;Italy;ML11;8;2147038;;;
57983;2012;Spain;Italy;ML22;1;0;;;
57984;2012;Spain;Italy;ML2;1;9804;;;
57985;2012;Spain;Italy;ML3;9;4552857;;;
57986;2012;Spain;Italy;ML6;7;3355976;;;
57987;2012;Spain;Italy;ML4;6;2114215;;;
57988;2012;Spain;Italy;ML5;17;36223620;;;
57989;2012;Spain;Italy;ML9;6;5502123;;;
57990;2012;Spain;Czech Republic;ML3;2;72026;373615;;
